frame_id,left_detected,right_detected,left_conf,right_conf
657,1,1,0.69,0.80
658,1,1,0.82,0.88
659,1,1,0.79,0.81
660,1,1,0.78,0.82
661,1,1,0.78,0.86
662,1,1,0.79,0.83
663,1,1,0.81,0.85
664,1,1,0.80,0.88
665,1,1,0.80,0.85
666,1,1,0.77,0.77
667,1,1,0.80,0.86
668,1,1,0.73,0.85
669,1,1,0.80,0.80
670,1,1,0.80,0.86
671,1,1,0.80,0.74
672,1,1,0.80,0.74
673,1,1,0.79,0.82
674,1,1,0.78,0.87
675,1,1,0.75,0.85
676,1,1,0.77,0.93
677,1,1,0.77,0.87
678,1,1,0.79,0.86
679,1,1,0.77,0.89
680,1,1,0.80,0.83
681,1,1,0.81,0.82
682,1,1,0.78,0.81
683,1,1,0.78,0.93
684,1,1,0.76,0.93
685,1,1,0.80,0.76
686,1,1,0.77,0.75
687,1,1,0.79,0.76
688,1,1,0.80,0.77
689,1,1,0.79,0.81
690,1,1,0.79,0.78
691,1,1,0.77,0.86
692,1,1,0.76,0.83
693,1,1,0.76,0.83
694,1,1,0.82,0.85
695,1,1,0.82,0.81
696,1,1,0.77,0.79
697,1,1,0.71,0.81
698,1,1,0.79,0.84
699,1,1,0.69,0.76
700,1,1,0.76,0.78
701,1,1,0.78,0.80
702,1,1,0.81,0.80
703,1,1,0.83,0.77
704,1,1,0.79,0.79
705,1,1,0.79,0.82
706,1,1,0.80,0.81
707,1,1,0.80,0.81
708,1,1,0.85,0.81
709,1,1,0.74,0.82
710,1,1,0.75,0.82
711,1,1,0.76,0.83
712,1,1,0.80,0.84
713,1,1,0.81,0.79
714,1,1,0.81,0.71
715,1,1,0.82,0.81
716,1,1,0.78,0.80
717,1,1,0.81,0.84
718,1,1,0.81,0.84
719,1,1,0.81,0.80
720,1,1,0.78,0.80
721,1,1,0.80,0.83
722,1,1,0.83,0.82
723,1,1,0.84,0.83
724,1,1,0.77,0.83
725,1,1,0.77,0.81
726,1,1,0.72,0.86
727,1,1,0.81,0.86
728,1,1,0.80,0.83
729,1,1,0.79,0.79
730,1,1,0.79,0.80
731,1,1,0.73,0.82
732,1,1,0.85,0.86
733,1,1,0.78,0.79
734,1,1,0.78,0.79
735,1,1,0.80,0.82
736,1,1,0.80,0.75
737,1,1,0.79,0.80
738,1,1,0.81,0.82
739,1,1,0.81,0.87
740,1,1,0.79,0.85
741,1,1,0.78,0.83
742,1,1,0.72,0.80
743,1,1,0.68,0.83
744,1,1,0.80,0.82
745,1,1,0.79,0.79
746,1,1,0.80,0.86
747,1,1,0.73,0.85
748,1,1,0.87,0.81
749,1,1,0.83,0.85
750,1,1,0.78,0.85
751,1,1,0.78,0.85
752,1,1,0.80,0.84
753,1,1,0.80,0.84
754,1,1,0.74,0.82
755,1,1,0.76,0.85
756,1,1,0.80,0.83
757,1,1,0.81,0.83
758,1,1,0.79,0.83
759,1,1,0.79,0.83
760,1,1,0.79,0.83
761,1,1,0.67,0.83
762,1,1,0.58,0.78
763,1,1,0.79,0.83
764,1,1,0.79,0.84
765,1,1,0.80,0.76
766,1,1,0.79,0.86
767,1,1,0.67,0.76
768,1,1,0.54,0.84
769,1,1,0.55,0.89
770,1,1,0.74,0.87
771,1,1,0.61,0.89
772,1,1,0.72,0.90
773,1,1,0.76,0.88
774,1,1,0.75,0.85
775,1,1,0.76,0.85
776,1,1,0.76,0.84
777,1,1,0.79,0.82
778,1,1,0.74,0.85
779,1,1,0.79,0.85
780,1,1,0.79,0.86
781,1,1,0.79,0.86
782,1,1,0.80,0.83
783,1,1,0.73,0.87
784,1,1,0.77,0.87
785,1,1,0.77,0.85
786,1,1,0.77,0.89
787,1,1,0.80,0.83
788,1,1,0.75,0.88
789,1,1,0.74,0.87
790,1,1,0.80,0.78
791,1,1,0.73,0.76
792,1,1,0.73,0.76
793,1,1,0.82,0.92
794,1,1,0.76,0.89
795,1,1,0.80,0.83
796,1,1,0.76,0.85
797,1,1,0.77,0.89
798,1,1,0.78,0.87
799,1,1,0.75,0.85
800,1,1,0.82,0.82
801,1,1,0.82,0.82
802,1,1,0.76,0.80
803,1,1,0.76,0.82
804,1,1,0.79,0.85
805,1,1,0.72,0.85
806,1,1,0.76,0.85
807,1,1,0.73,0.81
808,1,1,0.74,0.81
809,1,1,0.79,0.80
810,1,1,0.80,0.80
811,1,1,0.80,0.83
812,1,1,0.82,0.84
813,1,1,0.81,0.85
814,1,1,0.78,0.84
815,1,1,0.78,0.83
816,1,1,0.82,0.89
817,1,1,0.82,0.90
818,1,1,0.79,0.89
819,1,1,0.79,0.86
820,1,1,0.79,0.88
821,1,1,0.81,0.88
822,1,1,0.81,0.86
823,1,1,0.81,0.81
824,1,1,0.81,0.86
825,1,1,0.83,0.86
826,1,1,0.78,0.86
827,1,1,0.78,0.82
828,1,1,0.78,0.82
829,1,1,0.80,0.82
830,1,1,0.79,0.82
831,1,1,0.79,0.82
832,1,1,0.75,0.82
833,1,1,0.78,0.84
834,1,1,0.81,0.84
835,1,1,0.79,0.82
836,1,1,0.79,0.82
837,1,1,0.74,0.88
838,1,1,0.72,0.82
839,1,1,0.76,0.84
840,1,1,0.82,0.83
841,1,1,0.78,0.85
842,1,1,0.78,0.86
843,1,1,0.80,0.85
844,1,1,0.80,0.80
845,1,1,0.77,0.86
846,1,1,0.74,0.88
847,1,1,0.74,0.94
848,1,1,0.78,0.84
849,1,1,0.79,0.87
850,1,1,0.75,0.83
851,1,1,0.75,0.82
852,1,1,0.74,0.81
853,1,1,0.74,0.86
854,1,1,0.75,0.86
855,1,1,0.78,0.83
856,1,1,0.78,0.83
857,1,1,0.71,0.85
858,1,1,0.80,0.83
859,1,1,0.79,0.75
860,1,1,0.84,0.85
861,1,1,0.81,0.85
862,1,1,0.83,0.82
863,1,1,0.77,0.86
864,1,1,0.84,0.84
865,1,1,0.78,0.85
866,1,1,0.82,0.86
867,1,1,0.80,0.86
868,1,1,0.79,0.86
869,1,1,0.79,0.84
870,1,1,0.79,0.85
871,1,1,0.79,0.83
872,1,1,0.79,0.83
873,1,1,0.82,0.84
874,1,1,0.82,0.85
875,1,1,0.73,0.84
876,1,1,0.82,0.84
877,1,1,0.82,0.85
878,1,1,0.81,0.84
879,1,1,0.81,0.81
880,1,1,0.81,0.83
881,1,1,0.81,0.86
882,1,1,0.81,0.83
883,1,1,0.80,0.84
884,1,1,0.81,0.84
885,1,1,0.82,0.84
886,1,1,0.81,0.83
887,1,1,0.78,0.84
888,1,1,0.79,0.84
889,1,1,0.79,0.83
890,1,1,0.82,0.86
891,1,1,0.69,0.83
892,1,1,0.82,0.85
893,1,1,0.82,0.86
894,1,1,0.79,0.86
895,1,1,0.82,0.80
896,1,1,0.81,0.83
897,1,1,0.69,0.83
898,1,1,0.78,0.86
899,1,1,0.79,0.86
900,1,1,0.73,0.91
901,1,1,0.78,0.93
902,1,1,0.75,0.92
903,1,1,0.78,0.94
904,1,1,0.76,0.94
905,1,1,0.77,0.93
906,1,1,0.81,0.78
907,1,1,0.81,0.73
908,1,1,0.80,0.75
909,1,1,0.80,0.87
910,1,1,0.78,0.81
911,1,1,0.73,0.86
912,1,1,0.81,0.83
913,1,1,0.76,0.80
914,1,1,0.77,0.86
915,1,1,0.77,0.79
916,1,1,0.75,0.86
917,1,1,0.78,0.82
918,1,1,0.78,0.82
919,1,1,0.79,0.86
920,1,1,0.79,0.82
921,1,1,0.79,0.86
922,1,1,0.62,0.87
923,1,1,0.64,0.87
924,1,1,0.79,0.85
925,1,1,0.79,0.87
926,1,1,0.79,0.86
927,1,1,0.75,0.88
928,1,1,0.76,0.86
929,1,1,0.80,0.87
930,1,1,0.78,0.87
931,1,1,0.74,0.87
932,1,1,0.75,0.87
933,1,1,0.77,0.83
934,1,1,0.78,0.83
935,1,1,0.73,0.85
936,1,1,0.73,0.87
937,1,1,0.73,0.84
938,1,1,0.73,0.86
939,1,1,0.73,0.86
940,1,1,0.80,0.85
941,1,1,0.80,0.84
942,1,1,0.79,0.86
943,1,1,0.79,0.81
944,1,1,0.81,0.83
945,1,1,0.78,0.84
946,1,1,0.79,0.84
947,1,1,0.74,0.85
948,1,1,0.78,0.84
949,1,1,0.78,0.85
950,1,1,0.77,0.85
951,1,1,0.73,0.86
952,1,1,0.77,0.85
953,1,1,0.77,0.85
954,1,1,0.79,0.81
955,1,1,0.79,0.81
956,1,1,0.78,0.85
957,1,1,0.78,0.85
958,1,1,0.79,0.86
959,1,1,0.78,0.85
960,1,1,0.79,0.85
961,1,1,0.79,0.83
962,1,1,0.79,0.86
963,1,1,0.80,0.77
964,1,1,0.81,0.78
965,1,1,0.77,0.85
966,1,1,0.78,0.76
967,1,1,0.77,0.85
968,1,1,0.76,0.82
969,1,1,0.77,0.83
970,1,1,0.73,0.83
971,1,1,0.80,0.84
972,1,1,0.80,0.80
973,1,1,0.81,0.81
974,1,1,0.80,0.81
975,1,1,0.77,0.84
976,1,1,0.77,0.84
977,1,1,0.77,0.83
978,1,1,0.75,0.81
979,1,1,0.76,0.84
980,1,1,0.77,0.84
981,1,1,0.74,0.82
982,1,1,0.80,0.83
983,1,1,0.73,0.78
984,1,1,0.79,0.57
985,1,1,0.80,0.57
986,1,1,0.64,0.83
987,1,1,0.71,0.78
988,1,1,0.74,0.84
989,1,1,0.77,0.84
990,1,1,0.76,0.75
991,1,1,0.80,0.86
992,1,1,0.81,0.86
993,1,1,0.83,0.83
994,1,1,0.82,0.84
995,1,1,0.72,0.56
996,1,1,0.76,0.83
997,1,1,0.76,0.83
998,1,1,0.81,0.83
999,1,1,0.77,0.84
1000,1,1,0.81,0.80
1001,1,1,0.81,0.81
1002,1,1,0.81,0.82
1003,1,1,0.82,0.82
1004,1,1,0.72,0.83
1005,1,1,0.73,0.83
1006,1,1,0.78,0.66
1007,1,1,0.80,0.85
1008,1,1,0.69,0.85
1009,1,1,0.78,0.80
1010,1,1,0.73,0.85
1011,1,1,0.81,0.79
1012,1,1,0.72,0.80
1013,1,1,0.80,0.85
1014,1,1,0.82,0.86
1015,1,1,0.80,0.86
1016,1,1,0.80,0.80
1017,1,1,0.80,0.67
1018,1,1,0.82,0.79
1019,1,1,0.82,0.87
1020,1,1,0.82,0.77
1021,1,1,0.83,0.83
1022,1,1,0.83,0.83
1023,1,1,0.87,0.83
1024,1,1,0.80,0.84
1025,1,1,0.82,0.88
1026,1,1,0.83,0.88
1027,1,1,0.82,0.84
1028,1,1,0.80,0.85
1029,1,1,0.80,0.86
1030,1,1,0.82,0.83
1031,1,1,0.82,0.87
1032,1,1,0.84,0.87
1033,1,1,0.84,0.87
1034,1,1,0.84,0.87
1035,1,1,0.83,0.87
1036,1,1,0.83,0.87
1037,1,1,0.83,0.87
1038,1,1,0.81,0.87
1039,1,1,0.83,0.87
1040,1,1,0.81,0.87
1041,1,1,0.85,0.86
1042,1,1,0.80,0.87
1043,1,1,0.81,0.84
1044,1,1,0.84,0.84
1045,1,1,0.84,0.84
1046,1,1,0.81,0.88
1047,1,1,0.81,0.88
1048,1,1,0.80,0.87
1049,1,1,0.79,0.86
1050,1,1,0.81,0.87
1051,1,1,0.82,0.85
1052,1,1,0.82,0.86
1053,1,1,0.74,0.87
1054,1,1,0.82,0.87
1055,1,1,0.79,0.87
1056,1,1,0.77,0.88
1057,1,1,0.81,0.86
1058,1,1,0.85,0.87
1059,1,1,0.80,0.84
1060,1,1,0.81,0.80
1061,1,1,0.83,0.80
1062,1,1,0.86,0.77
1063,1,1,0.86,0.84
1064,1,1,0.53,0.84
1065,1,1,0.53,0.85
1066,1,1,0.82,0.80
1067,1,1,0.83,0.86
1068,1,1,0.76,0.86
1069,1,1,0.77,0.88
1070,1,1,0.78,0.77
1071,1,1,0.77,0.83
1072,1,1,0.77,0.83
1073,1,1,0.82,0.73
1074,1,1,0.84,0.87
1075,1,1,0.77,0.87
1076,1,1,0.79,0.88
1077,1,1,0.79,0.88
1078,1,1,0.81,0.73
1079,1,1,0.81,0.88
1080,1,1,0.78,0.87
1081,1,1,0.80,0.84
1082,1,1,0.79,0.84
1083,1,1,0.81,0.83
1084,1,1,0.80,0.83
1085,1,1,0.78,0.88
1086,1,1,0.79,0.85
1087,1,1,0.77,0.86
1088,1,1,0.77,0.86
1089,1,1,0.79,0.88
1090,1,1,0.74,0.75
1091,1,1,0.80,0.83
1092,1,1,0.77,0.88
1093,1,1,0.78,0.88
1094,1,1,0.80,0.86
1095,1,1,0.75,0.83
1096,1,1,0.83,0.76
1097,1,1,0.70,0.87
1098,1,1,0.77,0.87
1099,1,1,0.79,0.82
1100,1,1,0.80,0.81
1101,1,1,0.75,0.87
1102,1,1,0.76,0.81
1103,1,1,0.76,0.82
1104,1,1,0.67,0.81
1105,1,1,0.69,0.81
1106,1,1,0.71,0.82
1107,1,1,0.72,0.82
1108,1,1,0.73,0.80
1109,1,1,0.69,0.81
1110,1,1,0.67,0.84
1111,1,1,0.68,0.84
1112,1,1,0.72,0.85
1113,1,1,0.66,0.85
1114,1,1,0.66,0.85
1115,1,1,0.79,0.85
1116,1,1,0.83,0.83
1117,1,1,0.80,0.86
1118,1,1,0.80,0.86
1119,1,1,0.82,0.85
1120,1,1,0.80,0.86
1121,1,1,0.82,0.86
1122,1,1,0.80,0.80
1123,1,1,0.80,0.80
1124,1,1,0.80,0.82
1125,1,1,0.82,0.85
1126,1,1,0.79,0.76
1127,1,1,0.85,0.75
1128,1,1,0.57,0.79
1129,1,1,0.83,0.80
1130,1,1,0.84,0.80
1131,1,1,0.84,0.81
1132,1,1,0.89,0.80
1133,1,1,0.93,0.76
1134,1,1,0.92,0.76
1135,1,1,0.85,0.80
1136,1,1,0.85,0.79
1137,1,1,0.84,0.79
1138,1,1,0.58,0.84
1139,1,1,0.60,0.84
1140,1,1,0.60,0.83
1141,1,1,0.65,0.85
1142,1,1,0.63,0.85
1143,1,1,0.73,0.86
1144,1,1,0.81,0.83
1145,1,1,0.75,0.84
1146,1,1,0.76,0.84
1147,1,1,0.76,0.76
1148,1,1,0.71,0.83
1149,1,1,0.80,0.79
1150,1,1,0.77,0.83
1151,1,1,0.76,0.84
1152,1,1,0.75,0.85
1153,1,1,0.78,0.86
1154,1,1,0.76,0.84
1155,1,1,0.74,0.84
1156,1,1,0.78,0.84
1157,1,1,0.79,0.85
1158,1,1,0.77,0.85
1159,1,1,0.82,0.84
1160,1,1,0.83,0.84
1161,1,1,0.76,0.80
1162,1,1,0.72,0.86
1163,1,1,0.80,0.85
1164,1,1,0.80,0.85
1165,1,1,0.77,0.85
1166,1,1,0.78,0.85
1167,1,1,0.82,0.85
1168,1,1,0.82,0.85
1169,1,1,0.82,0.85
1170,1,1,0.81,0.80
1171,1,1,0.82,0.80
1172,1,1,0.82,0.87
1173,1,1,0.54,0.86
1174,1,1,0.80,0.85
1175,1,1,0.69,0.86
1176,1,1,0.79,0.87
1177,1,1,0.56,0.87
1178,1,1,0.80,0.87
1179,1,1,0.67,0.88
1180,1,1,0.83,0.88
1181,1,1,0.82,0.88
1182,1,1,0.78,0.81
1183,1,1,0.80,0.87
1184,1,1,0.80,0.78
1185,1,1,0.80,0.78
1186,1,1,0.80,0.79
1187,1,1,0.78,0.76
1188,1,1,0.80,0.85
1189,1,1,0.83,0.81
1190,1,1,0.59,0.77
1191,1,1,0.83,0.83
1192,1,1,0.83,0.83
1193,1,1,0.83,0.81
1194,1,1,0.84,0.84
1195,1,1,0.83,0.84
1196,1,1,0.81,0.84
1197,1,1,0.82,0.85
1198,1,1,0.57,0.78
1199,1,1,0.81,0.81
1200,1,1,0.85,0.83
1201,1,1,0.86,0.84
1202,1,1,0.85,0.84
1203,1,1,0.85,0.84
1204,1,1,0.88,0.76
1205,1,1,0.80,0.78
1206,1,1,0.79,0.78
1207,1,1,0.58,0.85
1208,1,1,0.82,0.80
1209,1,1,0.84,0.75
1210,1,1,0.84,0.75
1211,1,1,0.85,0.78
1212,1,1,0.58,0.83
1213,1,1,0.59,0.80
1214,1,1,0.59,0.76
1215,1,1,0.60,0.76
1216,1,1,0.62,0.75
1217,1,1,0.62,0.78
1218,1,1,0.62,0.84
1219,1,1,0.68,0.84
1220,1,1,0.75,0.77
1221,1,1,0.78,0.84
1222,1,1,0.79,0.84
1223,1,1,0.79,0.85
1224,1,1,0.80,0.85
1225,1,1,0.75,0.84
1226,1,1,0.75,0.84
1227,1,1,0.78,0.75
1228,1,1,0.79,0.84
1229,1,1,0.74,0.81
1230,1,1,0.76,0.77
1231,1,1,0.76,0.77
1232,1,1,0.81,0.85
1233,1,1,0.75,0.72
1234,1,1,0.82,0.81
1235,1,1,0.76,0.83
1236,1,1,0.81,0.78
1237,1,1,0.80,0.84
1238,1,1,0.80,0.84
1239,1,1,0.81,0.85
1240,1,1,0.80,0.73
1241,1,1,0.81,0.76
1242,1,1,0.81,0.76
1243,1,1,0.80,0.81
1244,1,1,0.80,0.72
1245,1,1,0.82,0.78
1246,1,1,0.80,0.80
1247,1,1,0.80,0.81
1248,1,1,0.80,0.81
1249,1,1,0.80,0.80
1250,1,1,0.80,0.85
1251,1,1,0.80,0.87
1252,1,1,0.80,0.83
1253,1,1,0.78,0.85
1254,1,1,0.80,0.83
1255,1,1,0.79,0.88
1256,1,1,0.79,0.88
1257,1,1,0.77,0.96
1258,1,1,0.74,0.79
1259,1,1,0.81,0.83
1260,1,1,0.81,0.79
1261,1,1,0.81,0.83
1262,1,1,0.81,0.87
1263,1,1,0.79,0.86
1264,1,1,0.74,0.87
1265,1,1,0.74,0.87
1266,1,1,0.79,0.83
1267,1,1,0.81,0.83
1268,1,1,0.85,0.84
1269,1,1,0.79,0.85
1270,1,1,0.79,0.85
1271,1,1,0.78,0.88
1272,1,1,0.79,0.88
1273,1,1,0.80,0.87
1274,1,1,0.78,0.84
1275,1,1,0.81,0.87
1276,1,1,0.78,0.86
1277,1,1,0.79,0.87
1278,1,1,0.73,0.87
1279,1,1,0.78,0.87
1280,1,1,0.74,0.87
1281,1,1,0.83,0.84
1282,1,1,0.80,0.85
1283,1,1,0.78,0.79
1284,1,1,0.79,0.79
1285,1,1,0.73,0.88
1286,1,1,0.80,0.84
1287,1,1,0.81,0.87
1288,1,1,0.81,0.87
1289,1,1,0.75,0.86
1290,1,1,0.77,0.87
1291,1,1,0.74,0.82
1292,1,1,0.79,0.81
1293,1,1,0.79,0.81
1294,1,1,0.76,0.82
